what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844165109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844165796
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228844166625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844185906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844191921
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228844193406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1228844240171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228844241828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228844288593
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1228844292187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228844292953
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1228844300390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228844301078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844306468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844323984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228844330234
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1228844354125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228844354765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844359437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844373453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844373453
no handler,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228844373640
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1228844385921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844400234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228844400859
