what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337897359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338130656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338142343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338149375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338184765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338190796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338192812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338195781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338232968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338238109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228338275984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228339090500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228339097203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228339099000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228339105421
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228339109734
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228339110343
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.run,1228339112984
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228339114296
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228339124718
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228339124734
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228339175593
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228339178703
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228339182812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228339186234
