what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem.workbench,2.0.101.v200807170530,org.eclipse.jem.workbench,1228324126187
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1228324126875
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20080902-1220,org.eclipse.jdt.apt.core,1228324135812
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1228324135890
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1228324136093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228325791812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228327624062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228327626265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228327744265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228327744890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228328020312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228328059671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228328167656
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228328180703
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228328180812
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228328186531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228328219187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228328472468
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1228328477734
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1228328477750
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1228328477859
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1228328477937
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1228328479218
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1228328479546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228328483359
