what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1228841027390
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1228841028031
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1228841029031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228841029656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228841031343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841072171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841082718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841086453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841356046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228841360843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1228841364687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228841365140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841366218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841385140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841386156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841489625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841490937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841591515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841696562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841696906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841697156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841706406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841706421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841713671
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1228841718593
