what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1228337081312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228337081781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337099921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337101890
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337113453
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337124625
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337131531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337144250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337147187
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337156140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337159406
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337168875
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228337175093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337180687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337184593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337212890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1228337212906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337220859
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228337222671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228337263328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228337267609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228337275875
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228337291687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337295062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228337296125
