what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759522843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759525218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759530093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759560625
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228759563546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228759572468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228759681296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759685062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759685125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759685984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759695046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759698593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759711109
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1228759726703
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228759729890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228759754687
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1228759760984
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228759761187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228759768875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228759770546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228759780109
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1228759784687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228759785359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759789265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228759805218
