what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1228840809359
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1228840809390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228840809531
started,bundle,org.eclipse.ant.core,3.2.0.v20080529,org.eclipse.ant.core,1228840809859
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228840812500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228840812515
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228840812515
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228840823484
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228840824281
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228840878546
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228840889593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228840891546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228840915828
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228840966062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228840986171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228840989484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228840991296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841012968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841013156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228841016546
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1228841023546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841024578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228841024750
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1228841025968
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1228841026343
