what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228760148734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760149625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760160531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228760161812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228760162296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760163421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760165671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760169859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760178421
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760180625
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760180625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760188328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228760192234
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760196703
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760196718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.close,1228760196718
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760197218
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760197218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.close,1228760197234
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760197281
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760197281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.close,1228760197312
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760197343
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228760197359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.close,1228760197375
